,site,code,date,no2,no2_UT,pm10,pm10_UT,pm2.5
2841,Newcastle Centre,NEWC,29-04-2018 08:00,NA,5.44075,NA,6.763,NA
2842,Newcastle Centre,NEWC,29-04-2018 09:00,NA,9.74811,NA,4.831,NA
2843,Newcastle Centre,NEWC,29-04-2018 10:00,NA,14.14346,NA,2.899,NA
2844,Newcastle Centre,NEWC,29-04-2018 11:00,NA,16.61641,NA,9.662,NA
2845,Newcastle Centre,NEWC,29-04-2018 12:00,NA,13.38453,NA,9.662,NA
2846,Newcastle Centre,NEWC,29-04-2018 13:00,NA,15.42144,NA,7.73,NA
2847,Newcastle Centre,NEWC,29-04-2018 14:00,NA,11.06665,NA,12.561,NA
2848,Newcastle Centre,NEWC,29-04-2018 15:00,NA,14.61599,NA,11.594,NA
2849,Newcastle Centre,NEWC,29-04-2018 16:00,NA,14.13116,NA,9.662,NA
2850,Newcastle Centre,NEWC,29-04-2018 17:00,NA,14.10655,NA,8.696,NA
2851,Newcastle Centre,NEWC,29-04-2018 18:00,NA,12.55401,NA,10.628,NA
2852,Newcastle Centre,NEWC,29-04-2018 19:00,NA,13.42973,NA,9.662,NA
2853,Newcastle Centre,NEWC,29-04-2018 20:00,NA,12.91755,NA,6.763,NA
2854,Newcastle Centre,NEWC,29-04-2018 21:00,NA,11.54332,NA,11.594,NA
2855,Newcastle Centre,NEWC,29-04-2018 22:00,NA,15.93917,NA,7.73,NA
2856,Newcastle Centre,NEWC,29-04-2018 23:00,NA,8.28954,NA,8.696,NA
2857,Newcastle Centre,NEWC,30-04-2018 00:00,NA,5.59751,NA,5.797,NA
2858,Newcastle Centre,NEWC,30-04-2018 01:00,NA,4.80498,NA,2.899,NA
2859,Newcastle Centre,NEWC,30-04-2018 02:00,NA,4.10091,NA,3.865,NA
2860,Newcastle Centre,NEWC,30-04-2018 03:00,NA,4.6907,NA,2.899,NA
2861,Newcastle Centre,NEWC,30-04-2018 04:00,NA,6.91072,NA,5.797,NA
2862,Newcastle Centre,NEWC,30-04-2018 05:00,NA,7.6655,NA,12.561,NA
2863,Newcastle Centre,NEWC,30-04-2018 06:00,NA,11.63604,NA,13.527,NA
2864,Newcastle Centre,NEWC,30-04-2018 07:00,NA,11.84802,NA,8.696,NA
2865,Newcastle Centre,NEWC,30-04-2018 08:00,NA,9.92521,NA,12.561,NA
2866,Newcastle Centre,NEWC,30-04-2018 09:00,NA,6.85781,NA,14.493,NA
2867,Newcastle Centre,NEWC,30-04-2018 10:00,NA,7.4909,NA,13.527,NA
2868,Newcastle Centre,NEWC,30-04-2018 11:00,NA,7.05317,NA,12.561,NA
2869,Newcastle Centre,NEWC,30-04-2018 12:00,NA,7.45129,NA,12.561,NA
2870,Newcastle Centre,NEWC,30-04-2018 13:00,NA,6.40854,NA,16.425,NA
2871,Newcastle Centre,NEWC,30-04-2018 14:00,NA,9.22804,NA,15.459,NA
2872,Newcastle Centre,NEWC,30-04-2018 15:00,NA,7.74341,NA,8.696,NA
2873,Newcastle Centre,NEWC,30-04-2018 16:00,NA,9.2285,NA,12.561,NA
2874,Newcastle Centre,NEWC,30-04-2018 17:00,NA,7.87886,NA,10.628,NA
2875,Newcastle Centre,NEWC,30-04-2018 18:00,NA,8.60364,NA,11.594,NA
2876,Newcastle Centre,NEWC,30-04-2018 19:00,NA,7.21531,NA,6.763,NA
2877,Newcastle Centre,NEWC,30-04-2018 20:00,NA,10.86926,NA,1.932,NA
2878,Newcastle Centre,NEWC,30-04-2018 21:00,NA,18.56015,NA,5.797,NA
2879,Newcastle Centre,NEWC,30-04-2018 22:00,NA,9.88505,NA,5.797,NA
2880,Newcastle Centre,NEWC,30-04-2018 23:00,NA,9.67261,NA,4.831,NA
2881,Newcastle Centre,NEWC,01-05-2018 00:00,NA,10.07749,NA,9.662,NA
2882,Newcastle Centre,NEWC,01-05-2018 01:00,NA,11.2637,NA,5.797,NA
2883,Newcastle Centre,NEWC,01-05-2018 02:00,NA,10.57579,NA,4.831,NA
2884,Newcastle Centre,NEWC,01-05-2018 03:00,NA,10.48364,NA,5.797,NA
2885,Newcastle Centre,NEWC,01-05-2018 04:00,NA,12.52932,NA,6.763,NA
2886,Newcastle Centre,NEWC,01-05-2018 05:00,NA,28.51354,NA,5.797,NA
2887,Newcastle Centre,NEWC,01-05-2018 06:00,NA,47.48817,NA,13.527,NA
2888,Newcastle Centre,NEWC,01-05-2018 07:00,NA,62.82912,NA,16.425,NA
2889,Newcastle Centre,NEWC,01-05-2018 08:00,NA,44.89928,NA,16.425,NA
2890,Newcastle Centre,NEWC,01-05-2018 09:00,NA,52.62592,NA,14.493,NA
2891,Newcastle Centre,NEWC,01-05-2018 10:00,NA,46.71747,NA,19.324,NA
2892,Newcastle Centre,NEWC,01-05-2018 11:00,NA,35.30211,NA,22.223,NA
2893,Newcastle Centre,NEWC,01-05-2018 12:00,NA,31.28468,NA,15.459,NA
2894,Newcastle Centre,NEWC,01-05-2018 13:00,NA,44.03,NA,15.459,NA
2895,Newcastle Centre,NEWC,01-05-2018 14:00,NA,47.27497,NA,14.493,NA
2896,Newcastle Centre,NEWC,01-05-2018 15:00,NA,54.44279,NA,14.493,NA
2897,Newcastle Centre,NEWC,01-05-2018 16:00,NA,55.29712,NA,15.459,NA
2898,Newcastle Centre,NEWC,01-05-2018 17:00,NA,41.57466,NA,20.29,NA
2899,Newcastle Centre,NEWC,01-05-2018 18:00,NA,35.34266,NA,15.459,NA
2900,Newcastle Centre,NEWC,01-05-2018 19:00,NA,34.20327,NA,10.628,NA
2901,Newcastle Centre,NEWC,01-05-2018 20:00,NA,31.32709,NA,10.628,NA
2902,Newcastle Centre,NEWC,01-05-2018 21:00,NA,27.94155,NA,11.594,NA
2903,Newcastle Centre,NEWC,01-05-2018 22:00,NA,19.53779,NA,7.73,NA
2904,Newcastle Centre,NEWC,01-05-2018 23:00,NA,12.03725,NA,5.797,NA
2905,Newcastle Centre,NEWC,02-05-2018 00:00,NA,7.65571,NA,7.73,NA
2906,Newcastle Centre,NEWC,02-05-2018 01:00,NA,6.75013,NA,5.797,NA
2907,Newcastle Centre,NEWC,02-05-2018 02:00,NA,9.67215,NA,6.763,NA
2908,Newcastle Centre,NEWC,02-05-2018 03:00,NA,7.34362,NA,4.831,NA
2909,Newcastle Centre,NEWC,02-05-2018 04:00,NA,12.50358,NA,3.865,NA
2910,Newcastle Centre,NEWC,02-05-2018 05:00,NA,25.25944,NA,3.865,NA
2911,Newcastle Centre,NEWC,02-05-2018 06:00,NA,46.92698,NA,14.493,NA
2912,Newcastle Centre,NEWC,02-05-2018 07:00,NA,70.13197,NA,16.425,NA
2913,Newcastle Centre,NEWC,02-05-2018 08:00,NA,67.28405,NA,11.594,NA
2914,Newcastle Centre,NEWC,02-05-2018 09:00,NA,28.5357,NA,16.425,NA
2915,Newcastle Centre,NEWC,02-05-2018 10:00,NA,21.13009,NA,15.459,NA
2916,Newcastle Centre,NEWC,02-05-2018 11:00,NA,19.65655,NA,14.493,NA
2917,Newcastle Centre,NEWC,02-05-2018 12:00,NA,11.7928,NA,11.594,NA
2918,Newcastle Centre,NEWC,02-05-2018 13:00,NA,11.93548,NA,12.561,NA
2919,Newcastle Centre,NEWC,02-05-2018 14:00,NA,21.3286,NA,11.594,NA
2920,Newcastle Centre,NEWC,02-05-2018 15:00,NA,17.57197,NA,8.696,NA
2921,Newcastle Centre,NEWC,02-05-2018 16:00,NA,18.99506,NA,5.797,NA
2922,Newcastle Centre,NEWC,02-05-2018 17:00,NA,35.92274,NA,10.628,NA
2923,Newcastle Centre,NEWC,02-05-2018 18:00,NA,32.47039,NA,7.73,NA
2924,Newcastle Centre,NEWC,02-05-2018 19:00,NA,18.19532,NA,9.662,NA
2925,Newcastle Centre,NEWC,02-05-2018 20:00,NA,19.34458,NA,10.628,NA
2926,Newcastle Centre,NEWC,02-05-2018 21:00,NA,13.42198,NA,10.628,NA
2927,Newcastle Centre,NEWC,02-05-2018 22:00,NA,10.07202,NA,8.696,NA
2928,Newcastle Centre,NEWC,02-05-2018 23:00,NA,7.65843,NA,7.73,NA
2929,Newcastle Centre,NEWC,03-05-2018 00:00,NA,5.03513,NA,6.763,NA
2930,Newcastle Centre,NEWC,03-05-2018 01:00,NA,17.486,NA,12.561,NA
2931,Newcastle Centre,NEWC,03-05-2018 02:00,NA,25.99437,NA,9.662,NA
2932,Newcastle Centre,NEWC,03-05-2018 03:00,NA,13.01083,NA,6.763,NA
2933,Newcastle Centre,NEWC,03-05-2018 04:00,NA,19.2364,NA,13.527,NA
2934,Newcastle Centre,NEWC,03-05-2018 05:00,NA,61.21608,NA,26.087,NA
2935,Newcastle Centre,NEWC,03-05-2018 06:00,NA,56.78642,NA,23.189,NA
2936,Newcastle Centre,NEWC,03-05-2018 07:00,NA,43.34284,NA,19.324,NA
2937,Newcastle Centre,NEWC,03-05-2018 08:00,NA,50.56127,NA,17.392,NA
2938,Newcastle Centre,NEWC,03-05-2018 09:00,NA,42.06737,NA,22.223,NA
2939,Newcastle Centre,NEWC,03-05-2018 10:00,NA,27.80663,NA,12.561,NA
2940,Newcastle Centre,NEWC,03-05-2018 11:00,NA,37.57832,NA,17.392,NA
2941,Newcastle Centre,NEWC,03-05-2018 12:00,NA,40.9511,NA,16.425,NA
2942,Newcastle Centre,NEWC,03-05-2018 13:00,NA,52.65283,NA,17.392,NA
2943,Newcastle Centre,NEWC,03-05-2018 14:00,NA,65.65771,NA,19.324,NA
2944,Newcastle Centre,NEWC,03-05-2018 15:00,NA,65.87137,NA,16.425,NA
2945,Newcastle Centre,NEWC,03-05-2018 16:00,NA,76.4749,NA,14.493,NA
2946,Newcastle Centre,NEWC,03-05-2018 17:00,NA,76.5257,NA,16.425,NA
2947,Newcastle Centre,NEWC,03-05-2018 18:00,NA,51.38062,NA,14.493,NA
2948,Newcastle Centre,NEWC,03-05-2018 19:00,NA,43.51177,NA,19.324,NA
2949,Newcastle Centre,NEWC,03-05-2018 20:00,NA,46.00478,NA,19.324,NA
2950,Newcastle Centre,NEWC,03-05-2018 21:00,NA,29.35958,NA,17.392,NA
2951,Newcastle Centre,NEWC,03-05-2018 22:00,NA,39.99325,NA,13.527,NA
2952,Newcastle Centre,NEWC,03-05-2018 23:00,NA,33.07089,NA,15.459,NA
2953,Newcastle Centre,NEWC,04-05-2018 00:00,NA,19.75038,NA,10.628,NA
2954,Newcastle Centre,NEWC,04-05-2018 01:00,NA,16.43289,NA,7.73,NA
2955,Newcastle Centre,NEWC,04-05-2018 02:00,NA,14.2651,NA,8.696,NA
2956,Newcastle Centre,NEWC,04-05-2018 03:00,NA,18.29198,NA,4.831,NA
2957,Newcastle Centre,NEWC,04-05-2018 04:00,NA,23.95559,NA,4.831,NA
2958,Newcastle Centre,NEWC,04-05-2018 05:00,NA,48.5916,NA,9.662,NA
2959,Newcastle Centre,NEWC,04-05-2018 06:00,NA,62.4888,NA,12.561,NA
2960,Newcastle Centre,NEWC,04-05-2018 07:00,NA,88.3609,NA,8.696,NA
2961,Newcastle Centre,NEWC,04-05-2018 08:00,NA,36.03217,NA,7.73,NA
2962,Newcastle Centre,NEWC,04-05-2018 09:00,NA,41.16509,NA,5.797,NA
2963,Newcastle Centre,NEWC,04-05-2018 10:00,NA,50.8881,NA,13.527,NA
2964,Newcastle Centre,NEWC,04-05-2018 11:00,NA,24.94511,NA,11.594,NA
2965,Newcastle Centre,NEWC,04-05-2018 12:00,NA,34.97425,NA,9.662,NA
2966,Newcastle Centre,NEWC,04-05-2018 13:00,NA,32.60639,NA,8.696,NA
2967,Newcastle Centre,NEWC,04-05-2018 14:00,NA,32.52437,NA,10.628,NA
2968,Newcastle Centre,NEWC,04-05-2018 15:00,NA,54.39247,NA,15.459,NA
2969,Newcastle Centre,NEWC,04-05-2018 16:00,NA,53.18546,NA,12.561,NA
2970,Newcastle Centre,NEWC,04-05-2018 17:00,NA,43.256,NA,7.73,NA
2971,Newcastle Centre,NEWC,04-05-2018 18:00,NA,17.33484,NA,8.696,NA
2972,Newcastle Centre,NEWC,04-05-2018 19:00,NA,12.83596,NA,12.561,NA
2973,Newcastle Centre,NEWC,04-05-2018 20:00,NA,13.62039,NA,6.763,NA
2974,Newcastle Centre,NEWC,04-05-2018 21:00,NA,35.67326,NA,11.594,NA
2975,Newcastle Centre,NEWC,04-05-2018 22:00,NA,50.74114,NA,12.561,NA
2976,Newcastle Centre,NEWC,04-05-2018 23:00,NA,41.0872,NA,13.527,NA
2977,Newcastle Centre,NEWC,05-05-2018 00:00,NA,45.30238,NA,9.662,NA
2978,Newcastle Centre,NEWC,05-05-2018 01:00,NA,24.97547,NA,10.628,NA
2979,Newcastle Centre,NEWC,05-05-2018 02:00,NA,19.8604,NA,10.628,NA
2980,Newcastle Centre,NEWC,05-05-2018 03:00,NA,28.18617,NA,6.763,NA
2981,Newcastle Centre,NEWC,05-05-2018 04:00,NA,45.66795,NA,19.324,NA
2982,Newcastle Centre,NEWC,05-05-2018 05:00,NA,51.39005,NA,15.459,NA
2983,Newcastle Centre,NEWC,05-05-2018 06:00,NA,45.48216,NA,16.425,NA
2984,Newcastle Centre,NEWC,05-05-2018 07:00,NA,49.12551,NA,19.324,NA
2985,Newcastle Centre,NEWC,05-05-2018 08:00,NA,40.23437,NA,16.425,NA
2986,Newcastle Centre,NEWC,05-05-2018 09:00,NA,39.40416,NA,15.459,NA
2987,Newcastle Centre,NEWC,05-05-2018 10:00,NA,33.28055,NA,15.459,NA
2988,Newcastle Centre,NEWC,05-05-2018 11:00,NA,34.10436,NA,11.594,NA
2989,Newcastle Centre,NEWC,05-05-2018 12:00,NA,43.25193,NA,10.628,NA
2990,Newcastle Centre,NEWC,05-05-2018 13:00,NA,48.68407,NA,9.662,NA
2991,Newcastle Centre,NEWC,05-05-2018 14:00,NA,24.06032,NA,8.696,NA
2992,Newcastle Centre,NEWC,05-05-2018 15:00,NA,22.44952,NA,12.561,NA
2993,Newcastle Centre,NEWC,05-05-2018 16:00,NA,24.73752,NA,9.662,NA
2994,Newcastle Centre,NEWC,05-05-2018 17:00,NA,34.77219,NA,11.594,NA
2995,Newcastle Centre,NEWC,05-05-2018 18:00,NA,23.06144,NA,15.459,NA
2996,Newcastle Centre,NEWC,05-05-2018 19:00,NA,19.33423,NA,15.459,NA
2997,Newcastle Centre,NEWC,05-05-2018 20:00,NA,20.86656,NA,15.459,NA
2998,Newcastle Centre,NEWC,05-05-2018 21:00,NA,33.4344,NA,22.223,NA
2999,Newcastle Centre,NEWC,05-05-2018 22:00,NA,36.20005,NA,20.29,NA
3000,Newcastle Centre,NEWC,05-05-2018 23:00,NA,21.33932,NA,17.392,NA
3001,Newcastle Centre,NEWC,06-05-2018 00:00,NA,13.37222,NA,8.696,NA
3002,Newcastle Centre,NEWC,06-05-2018 01:00,NA,12.01668,NA,10.628,NA
3003,Newcastle Centre,NEWC,06-05-2018 02:00,NA,17.64725,NA,11.594,NA
3004,Newcastle Centre,NEWC,06-05-2018 03:00,NA,20.61211,NA,18.358,NA
3005,Newcastle Centre,NEWC,06-05-2018 04:00,NA,17.20204,NA,9.662,NA
3006,Newcastle Centre,NEWC,06-05-2018 05:00,NA,12.65143,NA,6.763,NA
3007,Newcastle Centre,NEWC,06-05-2018 06:00,NA,13.7441,NA,8.696,NA
3008,Newcastle Centre,NEWC,06-05-2018 07:00,NA,22.58739,NA,7.73,NA
3009,Newcastle Centre,NEWC,06-05-2018 08:00,NA,29.78318,NA,15.459,NA
3010,Newcastle Centre,NEWC,06-05-2018 09:00,NA,30.64566,NA,7.73,NA
3011,Newcastle Centre,NEWC,06-05-2018 10:00,NA,29.71503,NA,9.662,NA
3012,Newcastle Centre,NEWC,06-05-2018 11:00,NA,38.3853,NA,15.459,NA
3013,Newcastle Centre,NEWC,06-05-2018 12:00,NA,40.86871,NA,21.256,NA
3014,Newcastle Centre,NEWC,06-05-2018 13:00,NA,35.08628,NA,19.324,NA
3015,Newcastle Centre,NEWC,06-05-2018 14:00,NA,38.40253,NA,20.29,NA
3016,Newcastle Centre,NEWC,06-05-2018 15:00,NA,52.54398,NA,28.986,NA
3017,Newcastle Centre,NEWC,06-05-2018 16:00,NA,53.76735,NA,24.155,NA
3018,Newcastle Centre,NEWC,06-05-2018 17:00,NA,40.91807,NA,33.817,NA
3019,Newcastle Centre,NEWC,06-05-2018 18:00,NA,50.75093,NA,30.918,NA
3020,Newcastle Centre,NEWC,06-05-2018 19:00,NA,45.80773,NA,23.189,NA
3021,Newcastle Centre,NEWC,06-05-2018 20:00,NA,24.13061,NA,12.561,NA
3022,Newcastle Centre,NEWC,06-05-2018 21:00,NA,60.67577,NA,17.392,NA
3023,Newcastle Centre,NEWC,06-05-2018 22:00,NA,49.72137,NA,20.29,NA
3024,Newcastle Centre,NEWC,06-05-2018 23:00,NA,59.03499,NA,21.256,NA
3025,Newcastle Centre,NEWC,07-05-2018 00:00,NA,46.35452,NA,20.29,NA
3026,Newcastle Centre,NEWC,07-05-2018 01:00,NA,49.62242,NA,22.223,NA
3027,Newcastle Centre,NEWC,07-05-2018 02:00,NA,54.3617,NA,19.324,NA
3028,Newcastle Centre,NEWC,07-05-2018 03:00,NA,50.48501,NA,23.189,NA
3029,Newcastle Centre,NEWC,07-05-2018 04:00,NA,38.7551,NA,19.324,NA
3030,Newcastle Centre,NEWC,07-05-2018 05:00,NA,37.91248,NA,22.223,NA
3031,Newcastle Centre,NEWC,07-05-2018 06:00,NA,45.18696,NA,25.121,NA
3032,Newcastle Centre,NEWC,07-05-2018 07:00,NA,45.71856,NA,20.29,NA
3033,Newcastle Centre,NEWC,07-05-2018 08:00,NA,35.35897,NA,17.392,NA
3034,Newcastle Centre,NEWC,07-05-2018 09:00,NA,39.26329,NA,18.358,NA
3035,Newcastle Centre,NEWC,07-05-2018 10:00,NA,42.45099,NA,31.885,NA
3036,Newcastle Centre,NEWC,07-05-2018 11:00,NA,50.0514,NA,27.054,NA
3037,Newcastle Centre,NEWC,07-05-2018 12:00,NA,42.6882,NA,35.749,NA
3038,Newcastle Centre,NEWC,07-05-2018 13:00,NA,49.452,NA,38.648,NA
3039,Newcastle Centre,NEWC,07-05-2018 14:00,NA,42.67826,NA,36.716,NA
3040,Newcastle Centre,NEWC,07-05-2018 15:00,NA,54.3453,NA,41.547,NA
3041,Newcastle Centre,NEWC,07-05-2018 16:00,NA,46.16315,NA,40.58,NA
3042,Newcastle Centre,NEWC,07-05-2018 17:00,NA,39.76846,NA,22.223,NA
3043,Newcastle Centre,NEWC,07-05-2018 18:00,NA,55.42197,NA,25.121,NA
3044,Newcastle Centre,NEWC,07-05-2018 19:00,NA,41.92309,NA,12.561,NA
3045,Newcastle Centre,NEWC,07-05-2018 20:00,NA,102.38971,NA,45.411,NA
3046,Newcastle Centre,NEWC,07-05-2018 21:00,NA,63.32319,NA,26.087,NA
3047,Newcastle Centre,NEWC,07-05-2018 22:00,NA,78.46257,NA,26.087,NA
3048,Newcastle Centre,NEWC,07-05-2018 23:00,NA,65.50293,NA,34.783,NA
3049,Newcastle Centre,NEWC,08-05-2018 00:00,NA,16.70183,NA,35.749,NA
3050,Newcastle Centre,NEWC,08-05-2018 01:00,NA,15.58029,NA,28.02,NA
3051,Newcastle Centre,NEWC,08-05-2018 02:00,NA,20.14917,NA,35.749,NA
3052,Newcastle Centre,NEWC,08-05-2018 03:00,NA,25.23526,NA,43.479,NA
3053,Newcastle Centre,NEWC,08-05-2018 04:00,NA,54.81438,NA,43.479,NA
3054,Newcastle Centre,NEWC,08-05-2018 05:00,NA,64.9731,NA,51.209,NA
3055,Newcastle Centre,NEWC,08-05-2018 06:00,NA,90.02839,NA,56.04,NA
3056,Newcastle Centre,NEWC,08-05-2018 07:00,NA,80.01001,NA,55.073,NA
3057,Newcastle Centre,NEWC,08-05-2018 08:00,NA,86.33784,NA,47.344,NA
3058,Newcastle Centre,NEWC,08-05-2018 09:00,NA,64.07504,NA,37.682,NA
3059,Newcastle Centre,NEWC,08-05-2018 10:00,NA,49.28046,NA,26.087,NA
3060,Newcastle Centre,NEWC,08-05-2018 11:00,NA,52.17278,NA,33.817,NA
3061,Newcastle Centre,NEWC,08-05-2018 12:00,NA,33.42868,NA,27.054,NA
3062,Newcastle Centre,NEWC,08-05-2018 13:00,NA,39.59115,NA,20.29,NA
3063,Newcastle Centre,NEWC,08-05-2018 14:00,NA,27.94328,NA,10.628,NA
3064,Newcastle Centre,NEWC,08-05-2018 15:00,NA,25.61589,NA,13.527,NA
3065,Newcastle Centre,NEWC,08-05-2018 16:00,NA,40.38469,NA,14.493,NA
3066,Newcastle Centre,NEWC,08-05-2018 17:00,NA,39.00337,NA,9.662,NA
3067,Newcastle Centre,NEWC,08-05-2018 18:00,NA,34.46595,NA,8.696,NA
3068,Newcastle Centre,NEWC,08-05-2018 19:00,NA,27.42167,NA,8.696,NA
3069,Newcastle Centre,NEWC,08-05-2018 20:00,NA,14.36949,NA,7.73,NA
3070,Newcastle Centre,NEWC,08-05-2018 21:00,NA,18.05305,NA,9.662,NA
3071,Newcastle Centre,NEWC,08-05-2018 22:00,NA,12.11348,NA,6.763,NA
3072,Newcastle Centre,NEWC,08-05-2018 23:00,NA,12.25598,NA,3.865,NA
3073,Newcastle Centre,NEWC,09-05-2018 00:00,NA,11.25478,NA,4.831,NA
3074,Newcastle Centre,NEWC,09-05-2018 01:00,NA,9.97848,NA,5.797,NA
3075,Newcastle Centre,NEWC,09-05-2018 02:00,NA,13.21935,NA,8.696,NA
3076,Newcastle Centre,NEWC,09-05-2018 03:00,NA,23.11497,NA,6.763,NA
3077,Newcastle Centre,NEWC,09-05-2018 04:00,NA,44.29974,NA,10.628,NA
3078,Newcastle Centre,NEWC,09-05-2018 05:00,NA,73.29702,NA,20.29,NA
3079,Newcastle Centre,NEWC,09-05-2018 06:00,NA,78.64759,NA,29.952,NA
3080,Newcastle Centre,NEWC,09-05-2018 07:00,NA,77.51686,NA,21.256,NA
3081,Newcastle Centre,NEWC,09-05-2018 08:00,NA,71.28937,NA,21.256,NA
3082,Newcastle Centre,NEWC,09-05-2018 09:00,NA,28.11305,NA,18.358,NA
3083,Newcastle Centre,NEWC,09-05-2018 10:00,NA,36.55167,NA,18.358,NA
3084,Newcastle Centre,NEWC,09-05-2018 11:00,NA,35.06377,NA,15.459,NA
3085,Newcastle Centre,NEWC,09-05-2018 12:00,NA,41.98393,NA,16.425,NA
3086,Newcastle Centre,NEWC,09-05-2018 13:00,NA,46.38372,NA,16.425,NA
3087,Newcastle Centre,NEWC,09-05-2018 14:00,NA,49.16999,NA,18.358,NA
3088,Newcastle Centre,NEWC,09-05-2018 15:00,NA,52.02031,NA,12.561,NA
3089,Newcastle Centre,NEWC,09-05-2018 16:00,NA,57.24108,NA,9.662,NA
3090,Newcastle Centre,NEWC,09-05-2018 17:00,NA,58.52448,NA,15.459,NA
3091,Newcastle Centre,NEWC,09-05-2018 18:00,NA,59.45882,NA,5.797,NA
3092,Newcastle Centre,NEWC,09-05-2018 19:00,NA,49.74043,NA,3.865,NA
3093,Newcastle Centre,NEWC,09-05-2018 20:00,NA,63.45518,NA,11.594,NA
3094,Newcastle Centre,NEWC,09-05-2018 21:00,NA,55.42122,NA,13.527,NA
3095,Newcastle Centre,NEWC,09-05-2018 22:00,NA,44.43622,NA,8.696,NA
3096,Newcastle Centre,NEWC,09-05-2018 23:00,NA,23.42783,NA,5.797,NA
3097,Newcastle Centre,NEWC,10-05-2018 00:00,NA,18.09966,NA,8.696,NA
3098,Newcastle Centre,NEWC,10-05-2018 01:00,NA,12.8671,NA,4.831,NA
3099,Newcastle Centre,NEWC,10-05-2018 02:00,NA,15.26477,NA,2.899,NA
3100,Newcastle Centre,NEWC,10-05-2018 03:00,NA,12.89074,NA,5.797,NA
3101,Newcastle Centre,NEWC,10-05-2018 04:00,NA,26.94779,NA,15.459,NA
3102,Newcastle Centre,NEWC,10-05-2018 05:00,NA,66.25279,NA,12.561,NA
3103,Newcastle Centre,NEWC,10-05-2018 06:00,NA,53.94977,NA,22.223,NA
3104,Newcastle Centre,NEWC,10-05-2018 07:00,NA,36.81145,NA,24.155,NA
3105,Newcastle Centre,NEWC,10-05-2018 08:00,NA,39.00945,NA,26.087,NA
3106,Newcastle Centre,NEWC,10-05-2018 09:00,NA,27.07288,NA,18.358,NA
3107,Newcastle Centre,NEWC,10-05-2018 10:00,NA,35.30544,NA,20.29,NA
3108,Newcastle Centre,NEWC,10-05-2018 11:00,NA,32.69617,NA,15.459,NA
3109,Newcastle Centre,NEWC,10-05-2018 12:00,NA,22.59811,NA,12.561,NA
3110,Newcastle Centre,NEWC,10-05-2018 13:00,NA,24.86731,NA,10.628,NA
3111,Newcastle Centre,NEWC,10-05-2018 14:00,NA,32.76397,NA,12.561,NA
3112,Newcastle Centre,NEWC,10-05-2018 15:00,NA,38.77641,NA,11.594,NA
3113,Newcastle Centre,NEWC,10-05-2018 16:00,NA,32.04618,NA,7.73,NA
3114,Newcastle Centre,NEWC,10-05-2018 17:00,NA,42.9001,NA,5.797,NA
3115,Newcastle Centre,NEWC,10-05-2018 18:00,NA,39.75371,NA,10.628,NA
3116,Newcastle Centre,NEWC,10-05-2018 19:00,NA,33.86024,NA,10.628,NA
3117,Newcastle Centre,NEWC,10-05-2018 20:00,NA,60.49512,NA,16.425,NA
3118,Newcastle Centre,NEWC,10-05-2018 21:00,NA,50.23781,NA,18.358,4.5
3119,Newcastle Centre,NEWC,10-05-2018 22:00,NA,71.98266,NA,20.29,5.7
3120,Newcastle Centre,NEWC,10-05-2018 23:00,NA,60.82025,13.5,14.493,4.7
3121,Newcastle Centre,NEWC,11-05-2018 00:00,NA,53.4001,12.4,14.493,6.3
3122,Newcastle Centre,NEWC,11-05-2018 01:00,NA,51.28977,11.2,11.594,4.8
3123,Newcastle Centre,NEWC,11-05-2018 02:00,NA,48.5112,10.8,15.459,6.4
3124,Newcastle Centre,NEWC,11-05-2018 03:00,NA,49.20911,7.3,11.594,7.7
3125,Newcastle Centre,NEWC,11-05-2018 04:00,NA,57.52701,11.6,10.628,1.8
3126,Newcastle Centre,NEWC,11-05-2018 05:00,NA,87.12682,11.8,22.223,5.4
3127,Newcastle Centre,NEWC,11-05-2018 06:00,NA,82.20877,14,21.256,8.1
3128,Newcastle Centre,NEWC,11-05-2018 07:00,NA,67.96697,19.1,20.29,7.6
3129,Newcastle Centre,NEWC,11-05-2018 08:00,NA,63.45564,16.8,26.087,NA
3130,Newcastle Centre,NEWC,11-05-2018 09:00,NA,54.0587,NA,29.952,NA
3131,Newcastle Centre,NEWC,11-05-2018 10:00,NA,35.50718,19.2,24.155,6.8
3132,Newcastle Centre,NEWC,11-05-2018 11:00,NA,33.05866,18.7,24.155,9.7
3133,Newcastle Centre,NEWC,11-05-2018 12:00,29.98709,29.27754,15.4,26.087,9.2
3134,Newcastle Centre,NEWC,11-05-2018 13:00,28.56108,28.81194,16.8,25.121,10.4
3135,Newcastle Centre,NEWC,11-05-2018 14:00,27.93331,38.94371,12.5,24.155,7.7
3136,Newcastle Centre,NEWC,11-05-2018 15:00,29.0722,42.80746,11.8,18.358,10.5
3137,Newcastle Centre,NEWC,11-05-2018 16:00,32.71852,40.97,14.2,19.324,10.3
3138,Newcastle Centre,NEWC,11-05-2018 17:00,37.16279,54.11471,21.1,34.783,13.4
3139,Newcastle Centre,NEWC,11-05-2018 18:00,30.60727,43.25155,28.6,30.918,15.7
3140,Newcastle Centre,NEWC,11-05-2018 19:00,31.0054,50.71749,30,34.783,16.7
3141,Newcastle Centre,NEWC,11-05-2018 20:00,28.32695,51.11992,28.5,33.817,17
3142,Newcastle Centre,NEWC,11-05-2018 21:00,30.66378,51.65305,28,26.087,17.9
